date,year,month,day,day_of_year,day_of_week,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,is_weekend,location,latitude,longitude,years_since_2010
2018-10-09,2018,10,9,282,1,18.4,14.7,23.9,5.8,65.3,1023.1,8.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-10,2018,10,10,283,2,18.2,14.3,21.6,3.0,86.3,997.2,14.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-11,2018,10,11,284,3,18.1,12.8,23.6,2.4,95.0,1008.2,5.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-12,2018,10,12,285,4,15.9,11.8,20.4,1.2,74.3,1033.1,6.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-13,2018,10,13,286,5,14.4,10.6,19.5,4.0,80.4,1020.0,6.3,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-14,2018,10,14,287,6,17.6,13.0,20.7,2.7,95.0,1024.0,6.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-15,2018,10,15,288,0,16.6,13.1,20.3,2.8,53.5,1028.3,7.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-16,2018,10,16,289,1,15.6,10.0,20.2,9.5,95.0,1015.1,15.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-17,2018,10,17,290,2,16.3,11.6,22.0,11.6,64.7,1015.8,11.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-18,2018,10,18,291,3,16.1,11.5,19.1,3.1,79.6,1019.2,7.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-19,2018,10,19,292,4,15.2,11.0,18.9,7.5,76.5,1013.5,14.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-20,2018,10,20,293,5,16.2,13.1,22.2,1.2,55.8,1006.0,10.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-21,2018,10,21,294,6,14.6,11.6,19.7,3.2,54.9,1021.7,7.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-22,2018,10,22,295,0,12.6,10.0,16.9,6.5,85.1,1001.2,14.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-23,2018,10,23,296,1,15.8,11.9,21.0,5.5,80.8,1014.2,5.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-24,2018,10,24,297,2,16.3,12.2,21.3,2.8,83.2,1021.1,7.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-25,2018,10,25,298,3,15.2,10.0,20.6,3.3,72.5,1013.0,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-26,2018,10,26,299,4,14.7,10.0,20.5,5.6,77.7,1013.2,8.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-27,2018,10,27,300,5,13.2,10.0,17.5,6.4,81.6,1004.9,10.7,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-28,2018,10,28,301,6,16.1,10.6,19.7,2.3,70.9,1028.7,5.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-29,2018,10,29,302,0,14.1,10.0,19.7,3.9,69.0,1025.6,5.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-30,2018,10,30,303,1,15.3,12.3,19.5,5.3,48.1,1010.6,12.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-10-31,2018,10,31,304,2,12.9,10.0,17.4,9.6,62.9,1039.1,7.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-01,2018,11,1,305,3,14.4,10.7,19.9,1.3,83.8,1031.5,8.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-02,2018,11,2,306,4,15.2,11.3,20.3,0.2,79.9,1035.6,12.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-03,2018,11,3,307,5,13.5,10.0,18.6,0.5,65.1,1008.5,6.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-04,2018,11,4,308,6,12.5,10.0,16.5,4.5,68.3,1019.9,7.5,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-05,2018,11,5,309,0,12.0,10.0,16.9,0.2,47.8,1018.5,7.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-06,2018,11,6,310,1,15.4,10.0,20.9,0.5,79.9,1004.9,8.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-07,2018,11,7,311,2,14.6,10.0,19.4,0.1,77.1,1020.0,14.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-08,2018,11,8,312,3,15.4,10.0,19.5,0.1,94.4,1029.6,12.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-09,2018,11,9,313,4,16.7,13.4,22.1,2.0,85.6,1011.4,8.7,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-10,2018,11,10,314,5,14.7,11.7,18.8,1.7,63.9,1004.8,7.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-11,2018,11,11,315,6,13.6,10.0,18.1,0.0,70.0,1014.6,13.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-12,2018,11,12,316,0,14.9,10.0,18.7,0.1,69.4,1015.3,7.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-13,2018,11,13,317,1,15.5,11.4,20.1,0.7,95.0,1017.8,6.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-14,2018,11,14,318,2,14.1,10.0,20.0,2.2,65.7,997.5,6.5,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-15,2018,11,15,319,3,12.7,10.0,16.2,0.6,87.4,997.3,11.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-16,2018,11,16,320,4,14.5,10.9,18.9,0.0,95.0,998.6,12.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-17,2018,11,17,321,5,17.1,11.5,20.4,1.5,40.0,1005.8,11.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-18,2018,11,18,322,6,16.1,10.5,21.2,2.9,72.8,1043.6,9.5,1,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-19,2018,11,19,323,0,15.1,10.7,19.5,0.1,83.6,1018.9,8.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-20,2018,11,20,324,1,12.0,10.0,16.5,0.4,89.5,1022.0,11.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-21,2018,11,21,325,2,13.3,10.0,17.1,1.3,71.4,1018.2,7.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-22,2018,11,22,326,3,12.0,10.0,15.8,0.1,73.3,1024.8,9.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-23,2018,11,23,327,4,13.9,10.0,19.7,0.3,81.5,1012.1,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-24,2018,11,24,328,5,12.4,10.0,18.3,0.2,75.9,1015.6,6.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-25,2018,11,25,329,6,13.3,10.0,16.4,1.1,81.6,1014.0,9.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-26,2018,11,26,330,0,12.0,10.0,15.2,0.4,83.5,1005.4,11.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-27,2018,11,27,331,1,12.0,10.0,16.9,0.8,83.2,1019.7,11.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-28,2018,11,28,332,2,13.3,10.0,18.6,0.2,65.6,1028.0,5.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-29,2018,11,29,333,3,12.0,10.0,17.3,1.0,95.0,1005.3,5.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-11-30,2018,11,30,334,4,13.7,10.7,19.0,1.9,66.9,1014.4,6.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-01,2018,12,1,335,5,12.0,10.0,15.2,0.3,64.4,995.5,6.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-02,2018,12,2,336,6,13.5,10.0,17.1,0.0,82.6,1009.8,6.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-03,2018,12,3,337,0,13.7,10.0,17.1,1.4,88.6,1008.0,9.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-04,2018,12,4,338,1,16.5,11.5,22.4,1.7,62.9,1004.0,7.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-05,2018,12,5,339,2,12.0,10.0,16.4,0.3,95.0,1013.5,9.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-06,2018,12,6,340,3,12.2,10.0,15.4,0.1,84.4,1008.2,14.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-07,2018,12,7,341,4,12.4,10.0,17.2,0.4,63.6,1006.8,8.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-08,2018,12,8,342,5,12.9,10.0,18.4,0.0,67.3,1015.1,10.9,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-09,2018,12,9,343,6,13.7,10.0,16.8,0.7,62.9,1002.1,7.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-10,2018,12,10,344,0,13.1,10.0,18.9,0.7,85.7,996.1,12.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-11,2018,12,11,345,1,13.0,10.0,18.7,2.0,89.2,1009.6,7.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-12,2018,12,12,346,2,12.0,10.0,16.0,0.4,52.1,1026.3,5.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-13,2018,12,13,347,3,12.0,10.0,15.0,0.1,54.2,1006.4,13.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-14,2018,12,14,348,4,15.3,11.2,20.2,0.3,90.5,1024.0,10.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-15,2018,12,15,349,5,12.0,10.0,15.2,0.3,82.7,1011.9,5.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-16,2018,12,16,350,6,12.9,10.0,17.5,2.0,64.5,1024.4,13.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-17,2018,12,17,351,0,13.4,10.4,17.5,0.3,57.0,1008.5,9.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-18,2018,12,18,352,1,12.0,10.0,15.4,0.3,50.1,1011.2,12.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-19,2018,12,19,353,2,12.0,10.0,16.0,0.9,84.6,1021.2,9.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-20,2018,12,20,354,3,12.8,10.0,18.2,1.0,87.1,999.6,14.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-21,2018,12,21,355,4,13.6,10.0,17.3,0.5,82.1,1012.3,12.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-22,2018,12,22,356,5,12.0,10.0,16.1,0.1,72.1,1006.2,7.2,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-23,2018,12,23,357,6,14.3,10.3,18.9,0.1,69.6,1011.6,9.8,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-24,2018,12,24,358,0,12.9,10.0,18.7,0.2,78.5,1005.0,12.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-25,2018,12,25,359,1,12.0,10.0,16.8,0.6,61.2,1023.4,9.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-26,2018,12,26,360,2,12.4,10.0,17.9,0.0,80.6,1016.2,9.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-27,2018,12,27,361,3,13.4,10.0,19.2,1.7,84.1,1000.2,9.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-28,2018,12,28,362,4,12.0,10.0,15.5,0.2,88.4,1022.1,10.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-29,2018,12,29,363,5,13.9,10.6,18.6,0.9,87.2,1007.6,11.1,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-30,2018,12,30,364,6,15.5,11.8,21.0,0.3,75.3,1007.7,13.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,8
2018-12-31,2018,12,31,365,0,12.0,10.0,17.2,1.2,86.1,1023.2,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,8
2019-01-01,2019,1,1,1,1,13.0,10.0,17.9,0.4,74.2,1023.8,13.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-02,2019,1,2,2,2,14.6,10.0,18.0,0.8,80.4,1002.7,6.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-03,2019,1,3,3,3,13.8,10.0,19.5,2.9,65.6,1023.8,5.3,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-04,2019,1,4,4,4,15.5,11.2,21.4,0.5,70.6,1017.0,12.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-05,2019,1,5,5,5,14.3,10.0,19.6,0.2,86.0,1018.5,13.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-06,2019,1,6,6,6,12.2,10.0,16.7,0.1,90.5,1009.5,6.4,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-07,2019,1,7,7,0,14.3,11.0,20.0,0.1,61.5,1025.0,13.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-08,2019,1,8,8,1,12.0,10.0,15.6,4.0,77.2,1018.8,13.5,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-09,2019,1,9,9,2,12.1,10.0,16.2,1.0,83.0,1005.5,14.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-10,2019,1,10,10,3,12.0,10.0,16.6,0.1,92.2,1021.3,7.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-11,2019,1,11,11,4,14.1,10.5,17.2,0.7,64.7,1008.6,14.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-12,2019,1,12,12,5,12.1,10.0,17.4,0.9,79.0,1030.7,7.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-13,2019,1,13,13,6,15.8,12.5,19.3,0.0,75.2,1026.8,7.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-14,2019,1,14,14,0,14.6,10.4,19.1,0.1,60.4,998.6,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-15,2019,1,15,15,1,15.8,12.4,21.7,0.0,77.7,1021.3,10.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-16,2019,1,16,16,2,13.2,10.0,18.4,2.4,68.7,1017.5,6.6,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-17,2019,1,17,17,3,14.4,10.0,17.6,0.1,86.6,1016.7,10.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-18,2019,1,18,18,4,12.3,10.0,18.1,0.2,70.9,1005.6,12.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-19,2019,1,19,19,5,14.0,10.9,18.1,0.2,68.5,1017.6,6.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-20,2019,1,20,20,6,15.1,11.2,19.9,0.4,68.2,1004.3,11.9,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-21,2019,1,21,21,0,15.7,12.5,19.2,1.5,87.7,1002.2,10.3,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-22,2019,1,22,22,1,15.2,11.9,19.4,2.0,66.9,1024.5,7.5,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-23,2019,1,23,23,2,15.2,12.0,18.3,0.2,62.3,999.6,8.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-24,2019,1,24,24,3,15.3,10.8,20.5,1.3,66.9,1033.8,5.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-25,2019,1,25,25,4,13.1,10.0,17.5,0.7,55.5,1028.0,12.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-26,2019,1,26,26,5,14.2,10.0,18.7,0.1,77.3,1017.1,12.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-27,2019,1,27,27,6,13.3,10.0,17.5,1.1,64.6,1013.1,14.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-28,2019,1,28,28,0,13.1,10.0,17.3,0.0,56.4,1016.3,14.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-29,2019,1,29,29,1,13.9,10.0,17.9,0.3,58.0,1019.9,7.1,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-30,2019,1,30,30,2,13.4,10.0,17.9,0.1,63.9,1013.7,11.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-01-31,2019,1,31,31,3,14.0,10.0,17.9,0.6,84.3,997.6,9.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-01,2019,2,1,32,4,12.0,10.0,16.4,0.9,80.4,1029.2,11.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-02,2019,2,2,33,5,13.8,10.0,17.8,0.2,41.8,1007.7,8.6,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-03,2019,2,3,34,6,17.0,12.0,22.7,0.0,87.6,1009.0,6.8,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-04,2019,2,4,35,0,14.9,10.3,20.0,0.6,72.4,1013.4,7.2,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-05,2019,2,5,36,1,15.7,11.0,20.7,0.5,85.9,985.1,7.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-06,2019,2,6,37,2,15.0,11.1,20.4,0.0,43.4,1024.7,5.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-07,2019,2,7,38,3,14.5,10.0,18.1,1.8,84.6,1008.8,5.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-08,2019,2,8,39,4,16.2,12.8,19.9,2.1,70.0,997.5,5.5,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-09,2019,2,9,40,5,14.0,10.0,18.4,0.0,75.0,1014.9,5.3,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-10,2019,2,10,41,6,15.4,10.0,19.8,0.1,77.3,1014.0,6.5,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-11,2019,2,11,42,0,16.1,12.3,20.6,0.3,63.9,1007.4,7.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-12,2019,2,12,43,1,12.9,10.0,17.8,0.5,83.0,1016.4,14.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-13,2019,2,13,44,2,14.9,10.2,20.1,0.1,68.6,1021.2,7.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-14,2019,2,14,45,3,15.8,10.9,20.8,0.1,62.0,1009.8,8.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-15,2019,2,15,46,4,15.1,10.1,20.9,0.9,92.1,1005.7,8.5,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-16,2019,2,16,47,5,16.5,11.9,22.0,0.5,69.8,1016.4,9.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-17,2019,2,17,48,6,16.4,12.5,19.7,0.8,80.5,1004.4,7.8,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-18,2019,2,18,49,0,15.0,10.9,20.0,0.2,70.9,1008.4,12.4,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-19,2019,2,19,50,1,14.8,10.0,18.0,2.6,72.5,1018.7,10.4,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-20,2019,2,20,51,2,16.4,11.9,21.1,0.6,79.2,1004.2,14.0,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-21,2019,2,21,52,3,14.9,11.5,19.2,0.4,73.4,1022.2,8.7,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-22,2019,2,22,53,4,18.6,14.9,24.4,1.9,56.3,1013.6,6.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-23,2019,2,23,54,5,18.4,13.5,24.3,0.5,75.7,1028.2,11.0,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-24,2019,2,24,55,6,15.4,11.2,19.2,0.4,75.2,1012.9,6.7,0,Dry,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-25,2019,2,25,56,0,15.9,12.3,20.3,1.6,82.1,996.5,10.6,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-26,2019,2,26,57,1,15.1,10.0,19.8,2.2,73.9,1019.7,13.6,1,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-27,2019,2,27,58,2,18.5,12.8,21.8,0.4,60.2,1003.9,12.9,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-02-28,2019,2,28,59,3,16.8,12.3,21.9,0.3,67.8,1007.6,6.8,0,Dry,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-01,2019,3,1,60,4,16.7,13.4,20.5,2.9,71.3,1014.7,7.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-02,2019,3,2,61,5,18.0,14.9,23.4,0.6,88.1,1005.3,5.6,0,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-03,2019,3,3,62,6,14.8,11.4,18.4,8.9,77.4,1023.4,5.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-04,2019,3,4,63,0,16.4,12.1,20.7,6.8,93.8,998.8,7.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-05,2019,3,5,64,1,17.6,13.8,21.2,10.4,76.5,1034.5,12.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-06,2019,3,6,65,2,17.2,14.1,21.6,1.6,70.3,1002.5,15.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-07,2019,3,7,66,3,19.2,13.6,23.4,8.1,67.5,1038.4,13.2,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-08,2019,3,8,67,4,19.0,14.3,22.1,6.4,71.8,1022.7,14.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-09,2019,3,9,68,5,15.9,11.5,19.3,4.7,67.9,1006.3,11.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-10,2019,3,10,69,6,18.8,13.5,24.8,4.2,86.6,1014.7,11.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-11,2019,3,11,70,0,18.2,12.8,21.7,3.4,86.9,1012.5,13.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-12,2019,3,12,71,1,18.4,13.5,22.7,2.9,94.4,1000.0,10.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-13,2019,3,13,72,2,17.9,13.8,23.5,3.4,88.3,996.4,6.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-14,2019,3,14,73,3,18.7,13.5,24.1,0.8,77.1,1007.9,14.5,0,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-15,2019,3,15,74,4,19.8,14.3,24.9,3.7,69.0,1030.8,6.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-16,2019,3,16,75,5,16.8,11.6,19.8,3.0,85.7,994.6,13.8,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-17,2019,3,17,76,6,18.7,13.1,23.4,1.6,78.3,1012.8,7.0,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-18,2019,3,18,77,0,16.8,13.3,19.9,1.4,67.0,1022.1,11.0,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-19,2019,3,19,78,1,22.0,16.2,26.6,3.9,61.9,1001.4,5.7,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-20,2019,3,20,79,2,19.3,15.0,24.6,4.7,77.5,1007.4,12.8,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-21,2019,3,21,80,3,18.0,13.4,23.4,12.0,69.1,1010.8,11.1,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-22,2019,3,22,81,4,19.3,14.0,23.9,2.5,70.5,1009.9,14.4,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-23,2019,3,23,82,5,17.2,12.0,23.0,7.0,70.7,1013.7,5.1,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-24,2019,3,24,83,6,19.3,15.4,24.0,2.2,82.6,1024.8,14.6,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-25,2019,3,25,84,0,18.1,14.7,24.0,4.6,79.3,1009.9,12.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-26,2019,3,26,85,1,17.1,11.6,22.3,4.4,71.7,1019.0,5.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-27,2019,3,27,86,2,21.0,16.4,26.3,5.0,67.2,1014.7,13.6,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-28,2019,3,28,87,3,17.8,12.8,22.4,2.6,62.1,1022.4,5.9,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-29,2019,3,29,88,4,19.8,14.5,24.9,1.1,82.9,1008.8,9.3,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-30,2019,3,30,89,5,19.4,15.5,23.4,5.8,48.8,1029.6,12.4,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-03-31,2019,3,31,90,6,20.3,16.7,24.3,2.1,49.7,1005.3,8.2,1,Rainy,1,"Kumbo, Cameroon",3.848,11.5021,9
2019-04-01,2019,4,1,91,0,21.6,16.1,27.1,1.1,67.1,1016.5,10.5,1,Rainy,0,"Kumbo, Cameroon",3.848,11.5021,9
