date,temperature_avg,rainfall_mm,humidity_avg,wind_speed_kmh,season,woodfuel_production_m3,year,month,quarter,day_of_year,day_of_week,is_weekend,temp_7d_avg,temp_30d_avg,temperature_lag1,rainfall_7d_avg,rainfall_30d_cumulative,rainfall_lag1,woodfuel_7d_avg,woodfuel_30d_avg,woodfuel_lag1,woodfuel_lag7,is_dry_season,is_rainy_season
2016-11-29,15.7,0.0,68.8,5.1,Dry,29398.31,2016,11,4,334,1,0,13.771428571428572,13.803333333333335,14.0,0.2857142857142857,14.4,0.6,31610.190000000002,33620.049333333336,36951.44,40932.29,1,0
2016-11-30,12.3,0.0,67.5,13.7,Dry,32304.8,2016,11,4,335,2,0,13.985714285714286,13.633333333333333,15.7,0.41428571428571426,12.4,0.0,31413.988571428574,33605.893000000004,29398.31,36007.78,1,0
2016-12-01,14.7,0.3,80.2,8.5,Dry,30569.13,2016,12,4,336,3,0,13.657142857142858,13.610000000000001,12.3,0.48571428571428577,11.600000000000001,0.0,30938.681428571428,33525.990000000005,32304.8,43838.11,1,0
2016-12-02,13.4,0.1,64.2,14.2,Dry,33606.1,2016,12,4,337,4,0,13.785714285714286,13.51,14.7,0.5428571428571428,10.700000000000001,0.3,29782.21285714286,33280.44933333333,30569.13,28895.74,1,0
2016-12-03,13.5,1.2,53.2,7.6,Dry,24949.08,2016,12,4,338,5,1,13.642857142857142,13.42,13.4,0.6285714285714287,11.4,0.1,30935.579999999998,33359.666666666664,33606.1,26322.49,1,0
2016-12-04,12.0,1.2,83.5,5.3,Dry,28791.91,2016,12,4,339,6,1,13.842857142857143,13.446666666666665,13.5,0.7142857142857143,12.5,1.2,32181.91714285714,33158.850333333336,24949.08,32119.06,1,0
2016-12-05,14.9,1.0,71.3,6.9,Dry,28856.16,2016,12,4,340,0,0,13.471428571428572,13.360000000000001,12.0,0.7714285714285715,11.899999999999999,1.2,33199.84285714286,33239.35633333333,28791.91,36951.44,1,0
2016-12-06,14.7,0.6,70.6,10.6,Dry,37471.88,2016,12,4,341,1,0,13.342857142857142,13.276666666666667,14.9,0.7714285714285714,12.4,1.0,32905.59285714286,33773.973666666665,28856.16,29398.31,1,0
2016-12-07,13.7,0.6,74.4,10.4,Dry,41029.16,2016,12,4,342,2,0,13.471428571428572,13.223333333333333,14.7,0.7428571428571428,12.8,0.6,34453.24428571428,33724.282,37471.88,32304.8,1,0
2016-12-08,12.1,0.7,89.2,5.8,Dry,37694.61,2016,12,4,343,3,0,13.528571428571427,13.153333333333332,13.7,0.6857142857142858,13.299999999999999,0.6,34888.897142857146,33534.06533333333,41029.16,30569.13,1,0
2016-12-09,12.5,0.1,94.9,9.6,Dry,31546.35,2016,12,4,344,4,0,13.528571428571428,13.203333333333331,12.1,0.5857142857142857,12.899999999999999,0.7,35672.62,33363.737,37694.61,33606.1,1,0
2016-12-10,14.4,1.0,56.0,10.4,Dry,35782.64,2016,12,4,345,5,1,13.171428571428573,13.139999999999999,12.5,0.5142857142857143,13.899999999999999,0.1,35694.44571428572,32834.98933333334,31546.35,24949.08,1,0
2016-12-11,12.4,0.8,68.1,8.0,Dry,31841.48,2016,12,4,346,6,1,13.042857142857143,13.129999999999999,14.4,0.8428571428571429,14.7,1.0,34531.06857142857,32885.933,35782.64,28791.91,1,0
2016-12-12,14.9,0.3,95.0,11.0,Dry,34342.22,2016,12,4,347,0,0,13.142857142857142,13.139999999999999,12.4,0.8285714285714285,15.0,0.8,33252.90571428571,32971.42966666667,31841.48,28856.16,1,0
2016-12-13,12.2,0.1,83.1,12.1,Dry,37624.66,2016,12,4,348,1,0,13.071428571428571,13.146666666666667,14.9,0.9,15.0,0.3,33465.567142857144,32806.15033333333,34342.22,37471.88,1,0
2016-12-14,12.8,2.9,67.6,14.3,Dry,32885.52,2016,12,4,349,2,0,12.828571428571427,13.143333333333333,12.2,0.9714285714285714,17.099999999999998,0.1,33474.82571428572,32622.88533333333,37624.66,41029.16,1,0
2016-12-15,12.8,0.6,84.2,5.8,Dry,28747.47,2016,12,4,350,3,0,12.900000000000002,13.073333333333332,12.8,0.8571428571428571,17.2,2.9,34004.02714285714,32699.305,32885.52,37694.61,1,0
2016-12-16,12.0,0.6,74.2,11.6,Dry,33034.98,2016,12,4,351,4,0,12.485714285714286,13.096666666666666,12.8,0.9285714285714286,17.8,0.6,33772.26285714286,32578.174333333332,28747.47,31546.35,1,0
2016-12-17,12.7,1.5,76.5,7.0,Dry,35847.45,2016,12,4,352,5,1,12.457142857142857,13.006666666666666,12.0,1.1142857142857143,18.5,0.6,34108.22714285714,32898.77533333333,33034.98,35782.64,1,0
2016-12-18,12.9,0.0,73.4,12.3,Dry,35545.89,2016,12,4,353,6,1,12.342857142857143,13.003333333333334,12.7,0.7714285714285715,18.0,1.5,33995.362857142856,33191.916,35847.45,31841.48,1,0
2016-12-19,12.0,0.8,75.0,5.2,Dry,32719.87,2016,12,4,354,0,0,12.22857142857143,12.973333333333333,12.9,0.6857142857142857,18.599999999999998,0.0,34920.83714285715,33307.45366666667,35545.89,34342.22,1,0
2016-12-20,12.0,1.4,62.0,5.2,Dry,39976.41,2016,12,4,355,1,0,12.442857142857145,12.973333333333333,12.0,0.8285714285714286,19.900000000000002,0.8,34615.544285714284,33247.795666666665,32719.87,37624.66,1,0
2016-12-21,12.0,0.5,68.5,13.0,Dry,32095.47,2016,12,4,356,2,0,12.342857142857143,12.876666666666665,12.0,0.8428571428571429,19.8,1.4,33491.00571428571,33445.30133333334,39976.41,32885.52,1,0
2016-12-22,12.0,0.0,64.0,14.2,Dry,35225.79,2016,12,4,357,3,0,12.428571428571429,12.793333333333333,12.0,0.9571428571428572,19.5,0.5,32759.31428571429,33262.684,32095.47,28747.47,1,0
2016-12-23,13.5,1.6,91.7,7.0,Dry,30897.93,2016,12,4,358,4,0,12.471428571428572,12.736666666666668,12.0,0.8714285714285716,20.5,0.0,32211.817142857144,32900.05133333334,35225.79,33034.98,1,0
2016-12-24,12.0,1.6,69.8,5.6,Dry,27975.68,2016,12,4,359,5,1,12.828571428571427,12.783333333333333,13.5,0.7142857142857143,21.5,1.6,30380.99857142857,32594.512333333332,30897.93,35847.45,1,0
2016-12-25,13.5,0.8,80.4,11.9,Dry,30424.05,2016,12,4,360,6,1,13.099999999999998,12.863333333333333,12.0,0.9000000000000001,21.900000000000002,1.6,30289.287142857145,32577.809999999998,27975.68,35545.89,1,0
2016-12-26,12.3,0.2,73.4,5.8,Dry,28887.39,2016,12,4,361,0,0,13.328571428571427,12.853333333333333,13.5,1.0857142857142859,21.8,0.8,29784.302857142855,32387.35533333333,30424.05,32719.87,1,0
2016-12-27,14.5,0.3,87.3,8.4,Dry,27160.68,2016,12,4,362,1,0,13.257142857142856,12.843333333333334,12.3,1.0285714285714285,21.400000000000002,0.2,29466.152857142857,32445.215666666667,28887.39,39976.41,1,0
2016-12-28,13.9,1.8,67.8,10.3,Dry,31453.49,2016,12,4,363,2,0,13.257142857142856,12.76,14.5,1.9142857142857144,22.6,0.3,31210.65,32345.833,27160.68,32095.47,1,0
2016-12-29,13.6,1.3,84.3,11.2,Dry,31690.9,2016,12,4,364,3,0,13.228571428571428,12.756666666666666,13.9,1.8714285714285714,23.9,1.8,32921.54571428571,32230.278333333332,31453.49,35225.79,1,0
2016-12-30,13.0,1.2,87.2,13.3,Dry,28670.88,2016,12,4,365,4,0,13.271428571428572,12.833333333333334,13.6,1.9000000000000001,25.1,1.3,32854.09142857143,32265.424666666666,31690.9,30897.93,1,0
2016-12-31,12.0,7.8,84.9,14.0,Rainy,40187.16,2016,12,4,366,5,1,12.914285714285715,12.806666666666667,13.0,1.9285714285714286,32.6,1.2,32831.44714285714,32416.355,28670.88,27975.68,1,0
2017-01-01,13.3,0.5,95.0,14.3,Dry,42400.32,2017,1,1,1,6,1,12.642857142857142,12.896666666666667,12.0,1.7,33.0,7.8,33306.852857142854,32512.943000000003,40187.16,30424.05,1,0
2017-01-02,12.6,0.4,69.3,9.0,Dry,28415.21,2017,1,1,2,0,0,12.442857142857141,12.973333333333333,13.3,1.6142857142857143,32.199999999999996,0.5,33350.061428571425,32120.861333333338,42400.32,28887.39,1,0
2017-01-03,12.0,0.5,95.0,5.6,Dry,27002.17,2017,1,1,3,1,0,12.299999999999999,12.943333333333333,12.6,1.4571428571428573,31.5,0.4,33561.39,32072.587333333333,28415.21,27160.68,1,0
2017-01-04,12.0,0.2,77.4,6.3,Dry,34781.33,2017,1,1,4,2,0,12.514285714285714,13.003333333333334,12.0,0.7714285714285715,30.7,0.5,31895.858571428573,32323.569333333337,27002.17,31453.49,1,0
2017-01-05,12.2,0.7,50.7,13.3,Dry,31993.36,2017,1,1,5,3,0,12.742857142857144,13.120000000000001,12.0,0.8428571428571429,30.8,0.2,30273.71,32247.029333333332,34781.33,31690.9,1,0
2017-01-06,12.0,0.1,59.0,12.6,Dry,30150.18,2017,1,1,6,4,0,12.957142857142856,13.120000000000001,12.2,0.8142857142857142,30.3,0.7,30509.965714285714,32303.559333333335,31993.36,28670.88,1,0
2017-01-07,13.5,3.0,51.0,14.2,Dry,28528.44,2017,1,1,7,5,1,12.971428571428572,13.193333333333333,12.0,0.9428571428571428,32.6,0.1,31449.268571428573,32336.424666666666,30150.18,40187.16,1,0
2017-01-08,14.9,1.0,86.4,9.8,Dry,31045.28,2017,1,1,8,6,1,13.028571428571428,13.22,13.5,0.9714285714285714,33.5,3.0,30960.61285714286,32373.742333333335,28528.44,42400.32,1,0
2017-01-09,14.1,0.2,79.4,9.3,Dry,30069.0,2017,1,1,9,0,0,13.014285714285716,13.306666666666667,14.9,0.9571428571428572,32.7,1.0,31269.85,32493.59933333333,31045.28,28415.21,1,0
2017-01-10,12.1,1.4,79.6,11.1,Dry,33577.29,2017,1,1,10,1,0,13.457142857142857,13.280000000000001,14.1,1.0285714285714285,33.3,0.2,31811.239999999998,32815.361333333334,30069.0,27002.17,1,0
2017-01-11,12.4,0.4,71.8,10.7,Dry,31360.74,2017,1,1,11,2,0,13.242857142857144,13.34,12.1,0.8571428571428571,33.4,1.4,32489.374285714286,33289.92133333333,33577.29,34781.33,1,0
2017-01-12,12.1,0.6,74.7,10.7,Dry,34158.02,2017,1,1,12,3,0,13.214285714285714,13.343333333333334,12.4,0.7142857142857143,33.9,0.4,33187.565714285716,33403.16033333333,31360.74,31993.36,1,0
2017-01-13,15.1,0.6,60.2,11.4,Dry,33939.91,2017,1,1,13,4,0,13.342857142857143,13.353333333333333,12.1,0.8,31.6,0.6,32332.70857142857,33459.46466666667,34158.02,30150.18,1,0
2017-01-14,12.0,1.8,75.1,6.7,Dry,33275.38,2017,1,1,14,5,1,13.328571428571427,13.35,15.1,0.9714285714285714,32.8,0.6,32407.048571428568,33561.44066666667,33939.91,28528.44,1,0
2017-01-15,14.7,0.0,79.8,7.0,Dry,35932.62,2017,1,1,15,6,1,13.528571428571428,13.386666666666667,12.0,1.0,32.199999999999996,1.8,33676.84714285714,33676.75466666667,33275.38,31045.28,1,0
2017-01-16,15.0,0.8,74.4,10.3,Dry,24085.0,2017,1,1,16,0,0,14.014285714285714,13.5,14.7,1.1428571428571428,31.500000000000004,0.0,34180.01714285714,33408.518000000004,35932.62,30069.0,1,0
2017-01-17,12.0,2.6,67.8,11.9,Dry,34097.67,2017,1,1,17,1,0,13.571428571428571,13.509999999999998,15.0,1.1285714285714286,34.1,0.8,34158.79714285715,33022.933666666664,24085.0,33577.29,1,0
2017-01-18,13.8,0.6,71.2,10.5,Dry,40249.33,2017,1,1,18,2,0,13.885714285714286,13.490000000000002,12.0,0.9571428571428571,33.9,2.6,34578.27857142857,33201.38733333334,34097.67,31360.74,1,0
2017-01-19,15.5,1.6,94.5,12.0,Dry,37680.21,2017,1,1,19,3,0,13.828571428571427,13.490000000000002,13.8,1.0714285714285714,34.1,0.6,34018.97,33175.151,40249.33,34158.02,1,0
2017-01-20,12.0,0.5,66.3,10.0,Dry,33791.37,2017,1,1,20,4,0,13.77142857142857,13.57,15.5,0.9857142857142857,34.1,1.6,35088.45428571429,32984.14,37680.21,33939.91,1,0
2017-01-21,14.2,0.6,78.7,13.2,Dry,36211.75,2017,1,1,21,5,1,13.87142857142857,13.636666666666665,12.0,0.8142857142857143,34.7,0.5,35942.63142857143,33006.973,33791.37,33275.38,1,0
2017-01-22,14.3,0.8,75.3,5.2,Dry,32017.46,2017,1,1,22,6,1,13.914285714285715,13.69,14.2,0.9142857142857144,33.9,0.6,36353.32571428571,32930.37066666667,36211.75,35932.62,1,0
2017-01-23,14.6,0.2,81.0,12.7,Dry,31571.39,2017,1,1,23,0,0,13.785714285714286,13.686666666666666,14.3,0.8285714285714285,32.50000000000001,0.8,35335.845714285715,33064.365666666665,32017.46,24085.0,1,0
2017-01-24,12.7,1.4,86.2,7.5,Dry,40076.91,2017,1,1,24,1,0,14.1,13.65,14.6,0.7714285714285715,33.1,0.2,35243.16714285714,33145.26733333334,31571.39,34097.67,1,0
2017-01-25,14.1,1.3,81.4,7.8,Dry,43124.19,2017,1,1,25,2,0,14.0,13.616666666666667,12.7,0.7000000000000001,34.2,1.4,35034.37142857142,33068.270000000004,40076.91,40249.33,1,0
2017-01-26,14.6,1.0,73.5,10.2,Dry,30557.85,2017,1,1,26,3,0,13.971428571428572,13.666666666666666,14.1,0.6571428571428571,34.9,1.3,35050.491428571426,33012.945,43124.19,37680.21,1,0
2017-01-27,14.2,0.1,73.9,10.3,Dry,33142.62,2017,1,1,27,4,0,14.085714285714287,13.766666666666667,14.6,0.6428571428571429,33.2,1.0,35131.73,33066.030333333336,30557.85,33791.37,1,0
2017-01-28,13.5,0.1,65.3,14.6,Dry,34750.18,2017,1,1,28,5,1,14.214285714285714,13.826666666666666,14.2,0.7571428571428572,32.0,0.1,33811.141428571435,33079.231999999996,33142.62,36211.75,1,0
2017-01-29,14.1,0.5,74.0,6.4,Dry,32130.3,2017,1,1,29,6,1,13.914285714285715,13.77,13.5,0.5857142857142857,31.299999999999997,0.1,32474.66,32940.208,34750.18,32017.46,1,0
2017-01-30,15.4,0.1,72.1,10.8,Dry,32140.06,2017,1,1,30,0,0,13.542857142857143,13.843333333333332,14.1,0.6285714285714287,23.6,0.5,31854.264285714286,32848.34,32130.3,31571.39,1,0
2017-01-31,13.6,2.2,83.3,9.2,Dry,30832.79,2017,1,1,31,1,0,13.571428571428571,13.886666666666667,15.4,0.6428571428571429,25.3,0.1,31269.747142857144,32887.89433333333,32140.06,40076.91,1,0
2017-02-01,12.0,0.1,70.6,13.5,Dry,33768.82,2017,2,1,32,2,0,13.671428571428569,13.94,13.6,0.6428571428571429,25.0,2.2,30973.77142857143,33385.221,30832.79,43124.19,1,0
2017-02-02,12.0,1.3,77.0,12.4,Dry,26215.08,2017,2,1,33,3,0,13.6,14.04,12.0,0.6714285714285715,25.8,0.1,30362.601428571426,33238.46766666667,33768.82,30557.85,1,0
2017-02-03,14.4,0.2,51.9,8.4,Dry,29051.0,2017,2,1,34,4,0,13.314285714285713,14.09,12.0,0.6714285714285716,25.8,1.3,30420.920000000002,32901.628666666664,26215.08,33142.62,1,0
2017-02-04,14.2,0.1,67.7,13.8,Dry,32678.35,2017,2,1,35,5,1,13.342857142857143,14.069999999999999,14.4,0.42857142857142855,25.200000000000003,0.2,30797.99714285714,32683.56233333333,29051.0,34750.18,1,0
2017-02-05,13.6,0.7,80.8,14.5,Dry,27852.11,2017,2,1,36,6,1,13.5,14.206666666666667,14.2,0.5571428571428572,25.8,0.1,29939.462857142855,32799.01433333333,32678.35,32130.3,1,0
2017-02-06,13.4,0.1,72.5,12.2,Dry,32548.29,2017,2,1,37,0,0,13.728571428571428,14.203333333333335,13.6,0.3857142857142857,22.9,0.7,30754.100000000002,32807.86,27852.11,32140.06,1,0
2017-02-07,13.8,0.5,75.5,9.8,Dry,33472.33,2017,2,1,38,1,0,13.87142857142857,14.213333333333333,13.4,0.5428571428571428,22.4,0.1,31311.571428571428,33214.74866666667,32548.29,30832.79,1,0
2017-02-08,13.1,1.0,89.8,12.1,Dry,27759.08,2017,2,1,39,2,0,13.828571428571431,14.366666666666667,13.8,0.5428571428571428,23.2,0.5,31579.53142857143,33246.37500000001,33472.33,33768.82,1,0
2017-02-09,13.6,0.1,74.5,11.0,Dry,31917.54,2017,2,1,40,3,0,13.799999999999999,14.509999999999998,13.1,0.5857142857142856,21.900000000000002,1.0,31853.4,33226.94266666667,27759.08,26215.08,1,0
2017-02-10,15.4,1.3,70.6,15.0,Dry,32953.3,2017,2,1,41,4,0,13.914285714285715,14.620000000000001,13.6,0.8428571428571429,22.8,0.1,31563.55,32897.378,31917.54,29051.0,1,0
2017-02-11,13.9,0.1,80.7,12.9,Dry,34554.07,2017,2,1,42,5,1,14.228571428571428,14.703333333333331,15.4,0.7857142857142857,22.3,1.3,32084.538571428573,32836.863333333335,32953.3,32678.35,1,0
2017-02-12,13.4,1.0,71.8,12.5,Dry,29769.19,2017,2,1,43,6,1,14.728571428571428,14.81,13.9,0.6571428571428573,22.7,0.1,33691.07,32455.61533333333,34554.07,27852.11,1,0
2017-02-13,14.2,1.9,54.9,13.0,Dry,30519.34,2017,2,1,44,0,0,14.928571428571429,14.903333333333334,13.4,0.8857142857142858,22.8,1.0,33373.57428571428,32411.694000000003,29769.19,32548.29,1,0
2017-02-14,16.0,0.1,95.0,12.3,Dry,37119.25,2017,2,1,45,1,0,14.914285714285715,14.993333333333332,14.2,0.7,22.9,1.9,32972.26857142857,32528.87766666667,30519.34,33472.33,1,0
2017-02-15,16.6,0.1,94.1,10.6,Dry,39004.8,2017,2,1,46,2,0,15.057142857142855,14.99,16.0,0.8285714285714285,22.200000000000003,0.1,32484.29,32465.244666666666,37119.25,27759.08,1,0
2017-02-16,15.0,1.7,95.0,6.0,Dry,29695.07,2017,2,1,47,3,0,15.442857142857145,15.086666666666668,16.6,0.7142857142857143,21.3,0.1,33553.68142857143,32205.400333333335,39004.8,31917.54,1,0
2017-02-17,15.3,0.0,57.0,14.1,Dry,30144.16,2017,2,1,48,4,0,15.428571428571429,15.236666666666668,15.0,0.6285714285714284,20.7,1.7,34404.79285714286,31843.985999999997,29695.07,32953.3,1,0
2017-02-18,14.9,1.0,88.8,6.3,Dry,31138.22,2017,2,1,49,5,1,15.22857142857143,15.41,15.3,0.8428571428571429,20.1,0.0,35419.77428571429,31632.975333333332,30144.16,34554.07,1,0
2017-02-19,16.1,0.2,65.6,6.2,Dry,37254.93,2017,2,1,50,6,1,15.599999999999998,15.586666666666668,14.9,1.0571428571428572,19.8,1.0,34493.4,31160.131666666668,31138.22,29769.19,1,0
2017-02-20,14.1,1.3,55.8,8.4,Dry,36477.12,2017,2,1,51,0,0,15.885714285714284,15.686666666666667,16.1,0.8285714285714286,20.5,0.2,35893.23857142857,30951.567333333332,37254.93,30519.34,1,0
2017-02-21,14.6,1.6,55.6,10.1,Dry,44224.12,2017,2,1,52,1,0,16.185714285714287,15.776666666666667,14.1,0.8714285714285716,21.3,1.3,36335.10857142857,30672.907333333336,36477.12,37119.25,1,0
2017-02-22,19.2,1.6,57.2,13.5,Dry,32520.18,2017,2,1,53,2,0,16.5,15.886666666666667,14.6,0.7857142857142857,22.7,1.6,35992.85,30407.56466666667,44224.12,39004.8,1,0
2017-02-23,17.0,0.1,54.0,6.0,Dry,39493.94,2017,2,1,54,3,0,16.685714285714287,15.97,19.2,0.8857142857142858,21.400000000000002,1.6,33771.45714285714,30184.46566666667,32520.18,29695.07,1,0
2017-02-24,17.4,0.3,83.0,8.9,Dry,33237.25,2017,2,1,55,4,0,17.0,16.13,17.0,0.7142857142857144,20.400000000000002,0.1,33336.51714285714,30172.978666666666,39493.94,30144.16,1,0
2017-02-25,17.1,0.4,58.5,7.4,Dry,28742.41,2017,2,1,56,5,1,17.314285714285713,16.276666666666667,17.4,0.5428571428571428,19.8,0.3,32111.044285714284,29979.770000000004,33237.25,31138.22,1,0
2017-02-26,17.4,0.9,92.6,5.6,Dry,21705.18,2017,2,1,57,6,1,16.75714285714286,16.316666666666666,17.1,0.7428571428571429,20.6,0.4,31784.028571428575,29883.431666666664,28742.41,37254.93,1,0
2017-02-27,16.3,0.1,76.1,7.2,Dry,33432.54,2017,2,1,58,0,0,16.685714285714287,16.35,17.4,1.5714285714285714,20.6,0.9,29433.102857142858,29634.743666666665,21705.18,36477.12,1,0
2017-02-28,16.8,0.4,67.4,14.4,Dry,35645.81,2017,2,1,59,1,0,16.557142857142857,16.503333333333334,16.3,1.8285714285714287,20.500000000000004,0.1,27960.122857142855,29509.320333333333,33432.54,44224.12,1,0
2017-03-01,15.3,3.0,83.3,11.2,Rainy,30231.07,2017,3,1,60,2,0,16.571428571428573,16.61,16.8,1.9857142857142858,23.400000000000002,0.4,26694.744285714285,29128.766333333333,35645.81,32520.18,0,1
2017-03-02,16.5,5.9,89.3,9.5,Rainy,23037.46,2017,3,1,61,3,0,16.9,16.703333333333333,15.3,2.0142857142857147,27.1,3.0,25717.674285714285,28816.970000000005,30231.07,39493.94,0,1
2017-03-03,16.5,2.1,75.4,8.6,Rainy,22926.39,2017,3,1,62,4,0,17.02857142857143,16.736666666666668,16.5,3.028571428571429,29.1,5.9,24716.08571428571,28409.757999999998,23037.46,33237.25,0,1
2017-03-04,17.2,1.5,92.7,8.1,Rainy,19884.76,2017,3,1,63,5,1,16.95714285714286,16.99,16.5,3.742857142857143,29.3,2.1,22408.442857142858,28223.382999999998,22926.39,28742.41,0,1
2017-03-05,19.7,1.1,58.8,13.4,Rainy,14865.69,2017,3,1,64,6,1,17.157142857142855,17.076666666666664,17.2,4.028571428571429,30.2,1.5,21602.291428571425,27795.643666666667,19884.76,21705.18,0,1
2017-03-06,17.2,7.2,91.3,12.5,Rainy,26421.42,2017,3,1,65,0,0,17.128571428571426,17.17,19.7,4.1571428571428575,37.300000000000004,1.1,22136.84857142857,27652.33966666667,14865.69,33432.54,0,1
2017-03-07,16.3,5.4,74.4,10.3,Rainy,19492.31,2017,3,1,66,1,0,17.32857142857143,17.266666666666666,17.2,5.214285714285714,42.0,7.2,22778.002857142856,27082.31366666667,26421.42,35645.81,0,1
2017-03-08,16.7,5.0,90.3,10.3,Rainy,24588.01,2017,3,1,67,2,0,17.442857142857143,17.353333333333335,16.3,6.028571428571429,46.9,5.4,23668.934285714287,26740.861666666668,19492.31,30231.07,0,1
2017-03-09,16.3,6.8,63.5,5.7,Rainy,26779.36,2017,3,1,68,3,0,17.0,17.57,16.7,6.014285714285714,53.199999999999996,5.0,25840.0,26079.49266666667,24588.01,23037.46,0,1
2017-03-10,17.9,9.5,65.4,9.2,Rainy,27414.47,2017,3,1,69,4,0,16.67142857142857,17.593333333333337,16.3,5.342857142857143,61.7,6.8,25936.00142857143,25866.291666666668,26779.36,22926.39,0,1
2017-03-11,18.0,7.2,90.6,10.9,Rainy,26121.28,2017,3,1,70,5,1,16.914285714285715,17.63,17.9,5.214285714285714,68.80000000000001,9.5,26866.59857142857,25371.324333333334,27414.47,19884.76,0,1
2017-03-12,16.6,1.0,82.9,11.9,Rainy,30063.15,2017,3,1,71,6,1,17.014285714285712,17.65666666666667,18.0,5.585714285714286,68.50000000000001,7.2,26082.985714285718,25093.075,26121.28,14865.69,0,1
2017-03-13,14.9,2.5,85.7,5.6,Rainy,27093.43,2017,3,1,72,0,0,17.371428571428574,17.793333333333333,16.6,6.671428571428572,70.9,1.0,26223.842857142856,25100.284999999996,30063.15,26421.42,0,1
2017-03-14,18.0,4.5,72.9,6.9,Rainy,26006.49,2017,3,1,73,1,0,17.32857142857143,17.779999999999998,14.9,5.728571428571429,74.4,2.5,26134.41,25138.402333333335,27093.43,19492.31,0,1
2017-03-15,17.4,7.6,90.5,12.1,Rainy,19102.72,2017,3,1,74,2,0,17.985714285714288,17.8,18.0,4.8428571428571425,80.10000000000001,4.5,25846.20142857143,24721.043666666665,26006.49,24588.01,0,1
2017-03-16,18.8,14.4,62.8,5.6,Rainy,27765.36,2017,3,1,75,3,0,18.17142857142857,17.923333333333332,17.4,5.7,94.4,7.6,24024.605714285713,24128.304000000004,19102.72,26779.36,0,1
2017-03-17,17.6,2.9,70.3,11.8,Rainy,26788.44,2017,3,1,76,4,0,18.571428571428573,18.15,18.8,6.771428571428571,97.2,14.4,23988.272857142856,23776.445333333333,27765.36,27414.47,0,1
2017-03-18,22.6,1.0,86.3,6.5,Rainy,24103.82,2017,3,1,77,5,1,18.714285714285715,18.283333333333335,17.6,6.485714285714286,96.5,2.9,23152.22428571428,23628.965666666667,26788.44,26121.28,0,1
2017-03-19,17.9,7.0,60.8,7.8,Rainy,17311.98,2017,3,1,78,6,1,18.61428571428571,18.34333333333333,22.6,5.957142857142856,103.5,1.0,24170.91571428571,23753.81266666667,24103.82,30063.15,0,1
2017-03-20,17.7,10.0,74.4,8.4,Rainy,26839.1,2017,3,1,79,0,0,18.942857142857143,18.396666666666665,17.9,5.085714285714286,112.5,7.0,23687.72857142857,24003.80633333333,17311.98,27093.43,0,1
2017-03-21,19.0,2.5,94.7,12.0,Rainy,20154.15,2017,3,1,80,1,0,19.271428571428572,18.42,17.7,5.628571428571429,114.8,10.0,23592.829999999998,24356.205666666665,26839.1,26006.49,0,1
2017-03-22,16.7,3.9,69.5,10.6,Rainy,26233.56,2017,3,1,81,2,0,18.62857142857143,18.52,19.0,5.542857142857144,117.4,2.5,23670.13,24109.804333333333,20154.15,19102.72,0,1
2017-03-23,21.1,8.3,94.5,13.3,Rainy,24383.05,2017,3,1,82,3,0,18.67142857142857,18.653333333333332,16.7,4.771428571428572,124.10000000000001,3.9,24752.67142857143,24564.238666666664,26233.56,27765.36,0,1
2017-03-24,19.9,6.7,74.8,11.3,Rainy,26124.15,2017,3,1,83,4,0,19.17142857142857,18.743333333333332,21.1,3.8142857142857145,129.2,8.3,25055.472857142857,24662.844666666664,24383.05,26788.44,0,1
2017-03-25,18.1,0.4,78.0,14.4,Rainy,24644.92,2017,3,1,84,5,1,18.885714285714283,18.83,19.9,3.628571428571429,129.5,6.7,25440.408571428572,24659.607666666667,26124.15,24103.82,0,1
2017-03-26,18.2,1.6,85.9,7.9,Rainy,24889.77,2017,3,1,85,6,1,18.914285714285715,18.96,18.1,3.142857142857143,130.79999999999998,0.4,24680.154285714285,24494.015333333333,24644.92,17311.98,0,1
2017-03-27,21.2,3.3,55.3,7.8,Rainy,28958.71,2017,3,1,86,0,0,18.82857142857143,19.013333333333335,18.2,2.6,133.70000000000002,1.6,23748.807142857142,24416.090333333334,24889.77,26839.1,0,1
2017-03-28,17.0,1.2,75.9,13.8,Rainy,22848.7,2017,3,1,87,1,0,19.142857142857142,19.130000000000003,21.2,1.942857142857143,134.0,3.3,22827.544285714284,24359.910333333337,28958.71,20154.15,0,1
2017-03-29,16.9,0.5,65.9,10.3,Rainy,20911.78,2017,3,1,88,2,0,19.485714285714288,19.263333333333335,17.0,3.2285714285714286,134.4,1.2,21965.851428571426,24043.398,22848.7,26233.56,0,1
2017-03-30,20.5,4.5,74.5,13.1,Rainy,17863.62,2017,3,1,89,3,0,19.5,19.336666666666666,16.9,3.6142857142857143,138.5,0.5,22220.42714285714,24036.56466666667,20911.78,24383.05,0,1
2017-03-31,22.1,2.1,77.0,5.5,Rainy,19675.31,2017,3,1,90,4,0,19.157142857142855,19.486666666666665,20.5,4.5,137.60000000000002,4.5,21995.55,24239.653333333335,17863.62,26124.15,0,1
2017-04-01,20.5,9.4,85.1,9.7,Rainy,18613.07,2017,4,2,91,5,1,19.642857142857142,19.633333333333333,22.1,5.142857142857143,141.1,2.1,22365.402857142857,24128.597999999998,19675.31,24644.92,0,1
