date,year,month,day,firewood_demand_m3,unit,area,temperature_avg,temperature_min,temperature_max,rainfall_mm,humidity_avg,pressure_hpa,wind_speed_kmh,is_rainy_day,season,latitude,longitude
2016-05-06,2016,5,6,22788.76,m3,Cameroon,24.2,18.2,28.0,7.4,78.9,1024.6,13.9,1,Rainy,3.848,11.5021
2016-05-07,2016,5,7,25136.99,m3,Cameroon,22.8,18.0,28.0,9.0,87.2,1006.1,7.7,1,Rainy,3.848,11.5021
2016-05-08,2016,5,8,30296.82,m3,Cameroon,20.8,16.8,23.9,8.6,76.7,1018.2,10.0,1,Rainy,3.848,11.5021
2016-05-09,2016,5,9,21839.28,m3,Cameroon,23.4,17.7,26.9,9.3,85.6,1020.6,6.3,1,Rainy,3.848,11.5021
2016-05-10,2016,5,10,27596.74,m3,Cameroon,21.7,16.9,27.4,11.9,69.3,1021.9,7.4,1,Rainy,3.848,11.5021
2016-05-11,2016,5,11,19131.01,m3,Cameroon,19.9,15.4,25.1,17.4,60.8,1004.4,11.9,1,Rainy,3.848,11.5021
2016-05-12,2016,5,12,22720.1,m3,Cameroon,22.3,19.2,25.7,1.6,75.1,1027.5,9.5,1,Rainy,3.848,11.5021
2016-05-13,2016,5,13,29194.33,m3,Cameroon,21.6,16.7,25.1,2.1,73.1,1016.2,11.0,1,Rainy,3.848,11.5021
2016-05-14,2016,5,14,27141.85,m3,Cameroon,18.7,13.4,21.7,1.4,75.5,1002.8,6.3,1,Rainy,3.848,11.5021
2016-05-15,2016,5,15,27217.46,m3,Cameroon,23.0,19.6,27.2,2.4,76.9,1006.9,12.5,1,Rainy,3.848,11.5021
2016-05-16,2016,5,16,26436.09,m3,Cameroon,23.5,18.4,27.9,1.2,66.6,1004.6,7.4,1,Rainy,3.848,11.5021
2016-05-17,2016,5,17,26102.42,m3,Cameroon,23.8,18.8,28.0,4.7,73.7,1029.5,10.8,1,Rainy,3.848,11.5021
2016-05-18,2016,5,18,20939.17,m3,Cameroon,25.4,21.6,28.0,9.0,94.6,1010.7,11.2,1,Rainy,3.848,11.5021
2016-05-19,2016,5,19,28150.45,m3,Cameroon,23.0,17.8,27.5,3.0,85.5,1003.2,6.0,1,Rainy,3.848,11.5021
2016-05-20,2016,5,20,19613.49,m3,Cameroon,23.2,19.6,27.2,0.4,58.8,1017.0,14.1,0,Rainy,3.848,11.5021
2016-05-21,2016,5,21,28322.75,m3,Cameroon,21.1,16.2,25.8,1.7,67.4,1008.7,10.6,1,Rainy,3.848,11.5021
2016-05-22,2016,5,22,27790.87,m3,Cameroon,20.7,16.9,26.6,2.2,53.6,1023.7,10.5,1,Rainy,3.848,11.5021
2016-05-23,2016,5,23,23990.92,m3,Cameroon,23.4,17.7,28.0,5.1,77.6,1009.2,12.7,1,Rainy,3.848,11.5021
2016-05-24,2016,5,24,29315.92,m3,Cameroon,21.5,16.8,24.8,8.2,67.9,1019.7,10.1,1,Rainy,3.848,11.5021
2016-05-25,2016,5,25,24978.76,m3,Cameroon,23.2,18.0,28.0,8.6,80.2,1017.0,6.8,1,Rainy,3.848,11.5021
2016-05-26,2016,5,26,25196.49,m3,Cameroon,21.2,15.4,25.3,5.7,81.3,997.6,9.0,1,Rainy,3.848,11.5021
2016-05-27,2016,5,27,26446.78,m3,Cameroon,23.3,17.7,27.0,3.0,40.0,1001.5,10.6,1,Rainy,3.848,11.5021
2016-05-28,2016,5,28,26521.65,m3,Cameroon,22.3,17.7,25.6,3.8,87.6,1023.6,8.3,1,Rainy,3.848,11.5021
2016-05-29,2016,5,29,25276.25,m3,Cameroon,22.2,16.7,26.8,3.8,94.9,1008.2,13.5,1,Rainy,3.848,11.5021
2016-05-30,2016,5,30,23683.81,m3,Cameroon,23.0,17.1,28.0,9.5,65.4,1014.4,5.8,1,Rainy,3.848,11.5021
2016-05-31,2016,5,31,24665.64,m3,Cameroon,21.8,18.3,25.3,7.2,59.2,1021.6,13.1,1,Rainy,3.848,11.5021
2016-06-01,2016,6,1,20270.51,m3,Cameroon,22.0,17.1,25.0,5.8,71.2,1012.7,14.7,1,Rainy,3.848,11.5021
2016-06-02,2016,6,2,30837.58,m3,Cameroon,22.7,18.5,27.1,4.6,70.2,1016.9,14.8,1,Rainy,3.848,11.5021
2016-06-03,2016,6,3,25797.37,m3,Cameroon,21.5,17.4,25.1,1.7,60.9,1019.3,11.9,1,Rainy,3.848,11.5021
2016-06-04,2016,6,4,27064.48,m3,Cameroon,21.3,16.5,25.4,2.9,55.2,999.2,10.9,1,Rainy,3.848,11.5021
2016-06-05,2016,6,5,27424.12,m3,Cameroon,24.3,20.1,28.0,11.2,81.4,1015.5,5.7,1,Rainy,3.848,11.5021
2016-06-06,2016,6,6,24735.07,m3,Cameroon,22.7,17.4,28.0,2.2,79.4,1001.8,10.6,1,Rainy,3.848,11.5021
2016-06-07,2016,6,7,23310.77,m3,Cameroon,23.9,19.1,28.0,8.6,93.3,1026.6,6.2,1,Rainy,3.848,11.5021
2016-06-08,2016,6,8,24372.02,m3,Cameroon,22.1,18.7,25.3,2.1,81.1,1009.8,11.3,1,Rainy,3.848,11.5021
2016-06-09,2016,6,9,18738.03,m3,Cameroon,22.2,16.7,27.9,1.4,80.4,994.2,13.8,1,Rainy,3.848,11.5021
2016-06-10,2016,6,10,23697.55,m3,Cameroon,22.1,17.7,27.3,10.8,73.6,992.1,11.6,1,Rainy,3.848,11.5021
2016-06-11,2016,6,11,26682.64,m3,Cameroon,22.2,18.1,25.4,0.6,68.4,1007.2,5.9,0,Rainy,3.848,11.5021
2016-06-12,2016,6,12,18144.92,m3,Cameroon,20.6,15.8,25.9,4.1,81.4,1001.4,8.4,1,Rainy,3.848,11.5021
2016-06-13,2016,6,13,27943.96,m3,Cameroon,24.5,19.0,28.0,5.5,95.0,1013.4,13.3,1,Rainy,3.848,11.5021
2016-06-14,2016,6,14,28565.06,m3,Cameroon,25.5,22.4,28.0,3.8,76.8,1020.2,12.7,1,Rainy,3.848,11.5021
2016-06-15,2016,6,15,26065.54,m3,Cameroon,23.2,17.7,28.0,5.5,82.0,1023.1,14.7,1,Rainy,3.848,11.5021
2016-06-16,2016,6,16,20532.09,m3,Cameroon,23.1,19.6,28.0,1.6,71.3,1031.9,7.7,1,Rainy,3.848,11.5021
2016-06-17,2016,6,17,24893.44,m3,Cameroon,23.5,20.2,26.7,16.3,94.5,1005.5,6.6,1,Rainy,3.848,11.5021
2016-06-18,2016,6,18,30989.58,m3,Cameroon,25.2,21.9,28.0,6.5,68.0,1026.2,13.4,1,Rainy,3.848,11.5021
2016-06-19,2016,6,19,26064.42,m3,Cameroon,24.1,18.1,27.6,3.4,94.5,1013.5,6.5,1,Rainy,3.848,11.5021
2016-06-20,2016,6,20,27589.04,m3,Cameroon,23.0,19.7,28.0,0.3,80.9,1020.1,12.7,0,Rainy,3.848,11.5021
2016-06-21,2016,6,21,19793.81,m3,Cameroon,22.8,16.9,27.3,5.9,70.0,1014.7,5.9,1,Rainy,3.848,11.5021
2016-06-22,2016,6,22,21730.45,m3,Cameroon,26.0,22.3,28.0,4.7,81.8,1003.1,10.3,1,Rainy,3.848,11.5021
2016-06-23,2016,6,23,18713.0,m3,Cameroon,21.9,18.8,25.7,2.2,80.9,1024.3,10.8,1,Rainy,3.848,11.5021
2016-06-24,2016,6,24,24752.2,m3,Cameroon,22.9,17.3,27.7,9.5,77.9,1031.5,12.3,1,Rainy,3.848,11.5021
2016-06-25,2016,6,25,23760.01,m3,Cameroon,23.1,18.1,26.3,10.6,71.1,1014.3,8.7,1,Rainy,3.848,11.5021
2016-06-26,2016,6,26,25527.45,m3,Cameroon,23.4,17.9,27.2,4.6,64.2,1042.9,10.6,1,Rainy,3.848,11.5021
2016-06-27,2016,6,27,23180.29,m3,Cameroon,22.3,17.6,27.4,8.4,95.0,1002.3,7.1,1,Rainy,3.848,11.5021
2016-06-28,2016,6,28,21433.51,m3,Cameroon,24.2,20.6,28.0,4.6,77.9,1015.0,6.8,1,Rainy,3.848,11.5021
2016-06-29,2016,6,29,20401.61,m3,Cameroon,21.1,17.8,26.0,3.6,71.4,1010.2,10.1,1,Rainy,3.848,11.5021
2016-06-30,2016,6,30,34367.1,m3,Cameroon,21.4,17.5,25.0,5.8,75.8,999.1,7.7,1,Rainy,3.848,11.5021
2016-07-01,2016,7,1,25318.13,m3,Cameroon,23.5,18.0,28.0,3.5,86.0,1017.2,9.9,1,Rainy,3.848,11.5021
2016-07-02,2016,7,2,24515.94,m3,Cameroon,23.8,19.3,28.0,8.8,64.9,1031.4,5.4,1,Rainy,3.848,11.5021
2016-07-03,2016,7,3,20224.03,m3,Cameroon,23.3,19.1,28.0,8.4,71.5,1011.3,9.0,1,Rainy,3.848,11.5021
2016-07-04,2016,7,4,25979.84,m3,Cameroon,23.7,19.7,28.0,2.0,70.8,1009.5,5.2,1,Rainy,3.848,11.5021
2016-07-05,2016,7,5,29568.08,m3,Cameroon,21.5,18.3,25.6,13.4,57.1,1003.2,6.5,1,Rainy,3.848,11.5021
2016-07-06,2016,7,6,30181.21,m3,Cameroon,22.4,18.0,25.8,17.1,76.5,1022.6,7.9,1,Rainy,3.848,11.5021
2016-07-07,2016,7,7,28845.36,m3,Cameroon,25.0,19.3,28.0,36.0,93.2,1001.4,10.2,1,Rainy,3.848,11.5021
2016-07-08,2016,7,8,24604.6,m3,Cameroon,21.3,16.4,24.8,6.7,71.7,1019.2,9.8,1,Rainy,3.848,11.5021
2016-07-09,2016,7,9,29844.5,m3,Cameroon,22.7,18.1,27.0,5.8,73.9,999.5,8.2,1,Rainy,3.848,11.5021
2016-07-10,2016,7,10,21597.11,m3,Cameroon,25.5,19.7,28.0,6.5,71.4,1035.8,11.8,1,Rainy,3.848,11.5021
2016-07-11,2016,7,11,26186.28,m3,Cameroon,23.6,19.0,27.3,6.0,75.3,999.7,7.8,1,Rainy,3.848,11.5021
2016-07-12,2016,7,12,20779.2,m3,Cameroon,22.0,17.8,26.6,18.1,63.2,1008.9,12.9,1,Rainy,3.848,11.5021
2016-07-13,2016,7,13,25409.62,m3,Cameroon,21.1,17.3,24.8,7.9,89.5,1024.3,12.8,1,Rainy,3.848,11.5021
2016-07-14,2016,7,14,25142.32,m3,Cameroon,20.2,15.4,26.0,8.5,95.0,1013.3,5.7,1,Rainy,3.848,11.5021
2016-07-15,2016,7,15,25561.11,m3,Cameroon,21.0,17.9,24.9,6.3,64.6,1018.5,9.0,1,Rainy,3.848,11.5021
2016-07-16,2016,7,16,24780.54,m3,Cameroon,20.0,15.7,26.0,7.7,76.7,1027.3,13.0,1,Rainy,3.848,11.5021
2016-07-17,2016,7,17,25677.75,m3,Cameroon,21.2,17.8,25.6,16.6,75.0,1000.9,13.7,1,Rainy,3.848,11.5021
2016-07-18,2016,7,18,25899.6,m3,Cameroon,22.0,16.8,25.4,5.6,66.3,1011.5,8.8,1,Rainy,3.848,11.5021
2016-07-19,2016,7,19,20662.8,m3,Cameroon,20.6,14.9,24.8,4.2,60.5,1037.6,13.9,1,Rainy,3.848,11.5021
2016-07-20,2016,7,20,18669.19,m3,Cameroon,21.4,17.7,24.9,2.5,73.5,1007.0,14.3,1,Rainy,3.848,11.5021
2016-07-21,2016,7,21,24084.88,m3,Cameroon,22.0,17.3,25.9,6.0,80.5,1020.1,5.5,1,Rainy,3.848,11.5021
2016-07-22,2016,7,22,27159.96,m3,Cameroon,22.3,17.5,26.4,6.5,74.9,994.4,7.2,1,Rainy,3.848,11.5021
2016-07-23,2016,7,23,18690.85,m3,Cameroon,22.1,17.7,27.3,18.7,80.9,1013.9,14.5,1,Rainy,3.848,11.5021
2016-07-24,2016,7,24,25279.88,m3,Cameroon,21.9,16.5,25.5,7.4,70.5,1000.2,12.0,1,Rainy,3.848,11.5021
2016-07-25,2016,7,25,24701.36,m3,Cameroon,23.6,17.9,28.0,7.7,67.9,1027.3,14.1,1,Rainy,3.848,11.5021
2016-07-26,2016,7,26,28094.87,m3,Cameroon,23.3,19.3,28.0,9.1,65.3,1018.2,14.3,1,Rainy,3.848,11.5021
2016-07-27,2016,7,27,29555.19,m3,Cameroon,20.9,17.7,24.6,8.4,95.0,1009.4,13.0,1,Rainy,3.848,11.5021
2016-07-28,2016,7,28,27367.36,m3,Cameroon,21.7,17.6,25.5,13.2,89.7,1036.0,10.1,1,Rainy,3.848,11.5021
2016-07-29,2016,7,29,23031.56,m3,Cameroon,22.0,17.4,27.0,9.7,85.8,1032.7,8.9,1,Rainy,3.848,11.5021
2016-07-30,2016,7,30,32712.97,m3,Cameroon,23.1,18.5,28.0,14.3,94.2,1013.8,11.9,1,Rainy,3.848,11.5021
2016-07-31,2016,7,31,22701.72,m3,Cameroon,21.1,15.2,26.0,2.5,93.5,1009.8,6.1,1,Rainy,3.848,11.5021
2016-08-01,2016,8,1,21128.63,m3,Cameroon,19.9,14.7,25.6,11.1,74.8,1022.9,11.4,1,Rainy,3.848,11.5021
2016-08-02,2016,8,2,30390.25,m3,Cameroon,19.5,15.3,23.4,8.9,78.4,1020.0,10.8,1,Rainy,3.848,11.5021
2016-08-03,2016,8,3,24665.33,m3,Cameroon,23.7,19.8,27.9,3.3,73.6,1009.0,7.2,1,Rainy,3.848,11.5021
2016-08-04,2016,8,4,19718.92,m3,Cameroon,19.8,15.1,25.4,15.3,54.9,1004.4,11.3,1,Rainy,3.848,11.5021
2016-08-05,2016,8,5,18172.86,m3,Cameroon,23.4,19.0,27.2,7.3,82.8,1010.6,14.9,1,Rainy,3.848,11.5021
2016-08-06,2016,8,6,20760.31,m3,Cameroon,21.1,15.4,24.8,3.5,81.9,1007.4,6.0,1,Rainy,3.848,11.5021
2016-08-07,2016,8,7,24769.57,m3,Cameroon,19.9,16.4,25.5,15.8,78.8,1012.0,8.6,1,Rainy,3.848,11.5021
2016-08-08,2016,8,8,17113.44,m3,Cameroon,19.5,15.2,24.1,9.0,95.0,1015.7,13.1,1,Rainy,3.848,11.5021
2016-08-09,2016,8,9,24284.26,m3,Cameroon,22.6,17.5,26.8,5.8,54.9,1020.8,7.8,1,Rainy,3.848,11.5021
2016-08-10,2016,8,10,19485.71,m3,Cameroon,23.3,18.8,28.0,4.6,69.5,1026.7,5.9,1,Rainy,3.848,11.5021
2016-08-11,2016,8,11,21572.7,m3,Cameroon,21.7,17.2,26.3,16.9,81.7,1011.8,12.2,1,Rainy,3.848,11.5021
2016-08-12,2016,8,12,23663.41,m3,Cameroon,19.6,14.0,23.5,9.1,40.0,991.0,11.0,1,Rainy,3.848,11.5021
2016-08-13,2016,8,13,20845.54,m3,Cameroon,20.1,16.2,25.8,0.6,89.5,1020.0,11.4,0,Rainy,3.848,11.5021
2016-08-14,2016,8,14,20608.81,m3,Cameroon,23.9,18.6,28.0,9.9,85.8,1000.8,6.4,1,Rainy,3.848,11.5021
2016-08-15,2016,8,15,24209.88,m3,Cameroon,21.1,17.6,25.7,19.8,77.8,999.3,6.1,1,Rainy,3.848,11.5021
2016-08-16,2016,8,16,23733.82,m3,Cameroon,19.8,16.5,23.5,7.8,59.2,1016.8,10.9,1,Rainy,3.848,11.5021
2016-08-17,2016,8,17,25353.56,m3,Cameroon,20.5,17.1,24.4,4.3,80.1,1021.9,13.3,1,Rainy,3.848,11.5021
2016-08-18,2016,8,18,24807.11,m3,Cameroon,21.4,16.5,26.9,12.8,82.2,1011.2,6.1,1,Rainy,3.848,11.5021
2016-08-19,2016,8,19,28978.23,m3,Cameroon,19.6,14.4,23.8,9.4,78.0,1018.4,8.1,1,Rainy,3.848,11.5021
2016-08-20,2016,8,20,22089.71,m3,Cameroon,19.6,15.0,22.7,10.8,69.0,1012.7,6.7,1,Rainy,3.848,11.5021
2016-08-21,2016,8,21,19220.79,m3,Cameroon,20.0,16.5,23.8,3.7,70.9,1015.4,5.6,1,Rainy,3.848,11.5021
2016-08-22,2016,8,22,18199.84,m3,Cameroon,17.0,11.5,21.4,9.2,72.5,1012.7,13.0,1,Rainy,3.848,11.5021
2016-08-23,2016,8,23,19108.17,m3,Cameroon,19.7,16.1,24.4,7.8,71.5,1021.8,10.5,1,Rainy,3.848,11.5021
2016-08-24,2016,8,24,25417.18,m3,Cameroon,21.4,16.0,25.4,12.7,73.4,1014.7,14.5,1,Rainy,3.848,11.5021
2016-08-25,2016,8,25,28671.4,m3,Cameroon,19.8,15.4,23.7,7.1,64.1,1015.1,9.3,1,Rainy,3.848,11.5021
2016-08-26,2016,8,26,19799.76,m3,Cameroon,18.3,12.8,22.6,16.4,54.1,1013.6,14.6,1,Rainy,3.848,11.5021
2016-08-27,2016,8,27,23909.28,m3,Cameroon,20.5,14.7,23.7,7.9,85.0,1012.7,13.0,1,Rainy,3.848,11.5021
2016-08-28,2016,8,28,24399.13,m3,Cameroon,20.2,17.1,25.1,8.4,80.0,1026.0,5.9,1,Rainy,3.848,11.5021
2016-08-29,2016,8,29,17712.79,m3,Cameroon,17.1,11.8,21.2,9.6,87.9,1006.5,8.3,1,Rainy,3.848,11.5021
2016-08-30,2016,8,30,28596.58,m3,Cameroon,17.8,12.0,22.8,18.1,90.6,1021.9,8.2,1,Rainy,3.848,11.5021
2016-08-31,2016,8,31,23961.23,m3,Cameroon,17.8,13.0,22.0,7.8,84.4,1020.8,11.5,1,Rainy,3.848,11.5021
2016-09-01,2016,9,1,23443.82,m3,Cameroon,21.3,17.9,27.0,1.3,85.3,1017.5,7.2,1,Rainy,3.848,11.5021
2016-09-02,2016,9,2,24470.04,m3,Cameroon,22.0,17.6,25.2,8.1,69.6,1004.9,7.7,1,Rainy,3.848,11.5021
2016-09-03,2016,9,3,24619.48,m3,Cameroon,19.4,15.7,23.6,12.7,95.0,1029.0,6.0,1,Rainy,3.848,11.5021
2016-09-04,2016,9,4,26196.72,m3,Cameroon,19.1,14.9,22.4,8.8,70.7,1003.9,7.7,1,Rainy,3.848,11.5021
2016-09-05,2016,9,5,28516.82,m3,Cameroon,17.9,14.6,21.7,5.3,81.3,1016.5,5.9,1,Rainy,3.848,11.5021
2016-09-06,2016,9,6,28557.86,m3,Cameroon,20.4,15.4,26.2,12.0,73.2,1001.4,12.5,1,Rainy,3.848,11.5021
2016-09-07,2016,9,7,21232.67,m3,Cameroon,17.2,13.3,22.4,10.4,64.2,1009.3,10.1,1,Rainy,3.848,11.5021
2016-09-08,2016,9,8,30899.75,m3,Cameroon,16.8,11.6,22.0,23.0,47.1,1006.7,9.5,1,Rainy,3.848,11.5021
2016-09-09,2016,9,9,29651.73,m3,Cameroon,20.5,17.2,25.0,4.1,65.0,1006.0,10.4,1,Rainy,3.848,11.5021
2016-09-10,2016,9,10,24068.29,m3,Cameroon,17.4,11.7,22.1,4.1,88.7,997.3,11.2,1,Rainy,3.848,11.5021
2016-09-11,2016,9,11,24910.87,m3,Cameroon,18.9,15.6,22.6,15.5,74.6,1004.7,7.5,1,Rainy,3.848,11.5021
2016-09-12,2016,9,12,24088.65,m3,Cameroon,17.9,13.5,23.9,8.3,86.5,1027.6,14.9,1,Rainy,3.848,11.5021
2016-09-13,2016,9,13,25818.82,m3,Cameroon,18.3,13.0,22.2,8.3,79.7,1024.4,12.0,1,Rainy,3.848,11.5021
2016-09-14,2016,9,14,26799.8,m3,Cameroon,17.3,13.6,20.7,6.5,65.0,1024.0,10.1,1,Rainy,3.848,11.5021
2016-09-15,2016,9,15,16733.48,m3,Cameroon,19.7,14.8,23.4,8.2,72.7,1019.5,6.2,1,Rainy,3.848,11.5021
2016-09-16,2016,9,16,27084.3,m3,Cameroon,19.5,16.1,22.6,12.4,94.9,1010.4,12.6,1,Rainy,3.848,11.5021
2016-09-17,2016,9,17,21180.0,m3,Cameroon,18.0,14.9,21.0,2.5,66.4,1013.1,13.2,1,Rainy,3.848,11.5021
2016-09-18,2016,9,18,26653.75,m3,Cameroon,21.0,15.3,26.3,5.2,65.9,1013.7,7.3,1,Rainy,3.848,11.5021
2016-09-19,2016,9,19,21643.18,m3,Cameroon,20.0,15.3,24.6,10.3,71.7,1012.2,13.1,1,Rainy,3.848,11.5021
2016-09-20,2016,9,20,16820.36,m3,Cameroon,16.9,11.5,20.0,6.0,63.9,1015.6,13.8,1,Rainy,3.848,11.5021
2016-09-21,2016,9,21,25124.66,m3,Cameroon,16.1,11.6,21.2,6.3,81.9,1009.9,8.6,1,Rainy,3.848,11.5021
2016-09-22,2016,9,22,23374.3,m3,Cameroon,20.1,16.8,25.6,8.4,52.0,1033.1,14.4,1,Rainy,3.848,11.5021
2016-09-23,2016,9,23,22858.41,m3,Cameroon,18.3,12.6,22.3,2.2,61.6,1014.6,7.1,1,Rainy,3.848,11.5021
2016-09-24,2016,9,24,21480.11,m3,Cameroon,17.0,12.9,20.0,19.6,62.7,1019.8,13.7,1,Rainy,3.848,11.5021
2016-09-25,2016,9,25,26581.95,m3,Cameroon,18.1,15.0,22.7,8.2,78.3,1024.0,13.3,1,Rainy,3.848,11.5021
2016-09-26,2016,9,26,29392.02,m3,Cameroon,17.3,12.7,20.9,16.2,86.8,1038.1,8.6,1,Rainy,3.848,11.5021
2016-09-27,2016,9,27,23626.2,m3,Cameroon,17.5,12.1,22.8,0.4,84.3,1015.2,6.6,0,Rainy,3.848,11.5021
2016-09-28,2016,9,28,21437.19,m3,Cameroon,17.0,11.6,20.1,7.0,67.1,1012.6,6.1,1,Rainy,3.848,11.5021
2016-09-29,2016,9,29,28582.65,m3,Cameroon,17.4,12.3,20.6,8.5,72.6,1006.7,13.1,1,Rainy,3.848,11.5021
2016-09-30,2016,9,30,22599.99,m3,Cameroon,16.8,11.8,21.7,7.7,68.6,1017.7,10.8,1,Rainy,3.848,11.5021
2016-10-01,2016,10,1,24439.79,m3,Cameroon,16.3,11.7,20.4,3.4,82.5,1029.2,5.5,1,Rainy,3.848,11.5021
2016-10-02,2016,10,2,22092.77,m3,Cameroon,17.5,11.6,20.6,7.2,83.8,1015.8,5.9,1,Rainy,3.848,11.5021
2016-10-03,2016,10,3,29466.87,m3,Cameroon,15.2,11.1,18.2,6.8,94.7,1027.6,13.4,1,Rainy,3.848,11.5021
2016-10-04,2016,10,4,22251.44,m3,Cameroon,18.7,14.7,24.4,7.3,78.5,1005.3,10.3,1,Rainy,3.848,11.5021
2016-10-05,2016,10,5,25654.67,m3,Cameroon,18.0,13.8,23.8,4.9,92.1,1003.2,10.5,1,Rainy,3.848,11.5021
2016-10-06,2016,10,6,24963.24,m3,Cameroon,16.1,12.0,21.1,13.1,80.1,1008.0,9.2,1,Rainy,3.848,11.5021
2016-10-07,2016,10,7,21691.52,m3,Cameroon,17.8,14.3,23.6,10.5,58.0,1003.3,9.5,1,Rainy,3.848,11.5021
2016-10-08,2016,10,8,19597.19,m3,Cameroon,15.3,11.5,19.8,18.0,72.5,1020.8,8.0,1,Rainy,3.848,11.5021
2016-10-09,2016,10,9,29352.8,m3,Cameroon,16.3,12.6,21.3,2.2,67.6,1017.5,5.5,1,Rainy,3.848,11.5021
2016-10-10,2016,10,10,26274.7,m3,Cameroon,15.9,10.7,19.3,2.6,95.0,1021.5,12.4,1,Rainy,3.848,11.5021
2016-10-11,2016,10,11,23546.32,m3,Cameroon,15.8,12.5,20.3,5.4,63.0,1004.5,7.5,1,Rainy,3.848,11.5021
2016-10-12,2016,10,12,22122.72,m3,Cameroon,14.0,10.0,18.8,5.6,76.9,1025.0,7.5,1,Rainy,3.848,11.5021
2016-10-13,2016,10,13,21940.18,m3,Cameroon,15.3,10.0,19.2,7.5,95.0,1016.4,13.8,1,Rainy,3.848,11.5021
2016-10-14,2016,10,14,21980.8,m3,Cameroon,15.6,10.0,21.3,1.3,69.2,1015.7,6.4,1,Rainy,3.848,11.5021
2016-10-15,2016,10,15,24795.99,m3,Cameroon,17.2,13.8,21.0,7.0,91.8,1016.3,6.5,1,Rainy,3.848,11.5021
2016-10-16,2016,10,16,20035.96,m3,Cameroon,16.0,11.6,21.4,4.4,91.7,1026.6,7.6,1,Rainy,3.848,11.5021
2016-10-17,2016,10,17,18484.81,m3,Cameroon,15.7,12.5,20.6,9.1,76.8,1006.2,6.9,1,Rainy,3.848,11.5021
2016-10-18,2016,10,18,20211.38,m3,Cameroon,14.5,10.0,18.5,1.8,65.3,1030.3,9.6,1,Rainy,3.848,11.5021
2016-10-19,2016,10,19,26405.34,m3,Cameroon,16.3,11.9,21.1,6.9,79.4,1015.4,10.7,1,Rainy,3.848,11.5021
2016-10-20,2016,10,20,17985.45,m3,Cameroon,16.6,12.8,19.7,1.5,71.8,1007.8,5.7,1,Rainy,3.848,11.5021
2016-10-21,2016,10,21,25334.44,m3,Cameroon,16.4,11.0,19.4,11.9,57.7,1020.9,11.0,1,Rainy,3.848,11.5021
2016-10-22,2016,10,22,25384.82,m3,Cameroon,13.5,10.4,17.3,4.5,82.4,1012.4,14.7,1,Rainy,3.848,11.5021
2016-10-23,2016,10,23,31139.33,m3,Cameroon,15.7,10.0,20.5,6.9,80.5,1018.0,6.5,1,Rainy,3.848,11.5021
2016-10-24,2016,10,24,31542.53,m3,Cameroon,14.0,10.6,18.3,7.5,75.1,1013.8,5.8,1,Rainy,3.848,11.5021
2016-10-25,2016,10,25,30995.06,m3,Cameroon,13.0,10.0,16.5,8.2,66.1,999.5,13.9,1,Rainy,3.848,11.5021
2016-10-26,2016,10,26,19554.79,m3,Cameroon,16.6,11.9,20.5,5.0,60.0,1015.4,9.9,1,Rainy,3.848,11.5021
2016-10-27,2016,10,27,27039.72,m3,Cameroon,15.1,11.7,21.0,17.5,65.7,1026.5,5.7,1,Rainy,3.848,11.5021
2016-10-28,2016,10,28,20615.62,m3,Cameroon,16.4,11.1,19.8,5.1,75.1,1026.9,10.0,1,Rainy,3.848,11.5021
2016-10-29,2016,10,29,28195.2,m3,Cameroon,15.8,12.4,19.7,2.4,73.1,1034.1,14.8,1,Rainy,3.848,11.5021
2016-10-30,2016,10,30,17112.36,m3,Cameroon,15.9,12.8,21.2,2.4,82.5,1000.7,12.8,1,Rainy,3.848,11.5021
2016-10-31,2016,10,31,25263.37,m3,Cameroon,14.0,10.0,17.1,0.6,80.4,1024.8,6.8,0,Dry,3.848,11.5021
2016-11-01,2016,11,1,41197.54,m3,Cameroon,14.8,11.0,18.9,0.2,74.9,1000.9,5.7,0,Dry,3.848,11.5021
2016-11-02,2016,11,2,31469.36,m3,Cameroon,15.1,10.0,19.7,0.3,79.5,1008.7,12.7,0,Dry,3.848,11.5021
2016-11-03,2016,11,3,35715.15,m3,Cameroon,16.1,11.3,21.9,0.6,77.1,1006.2,6.3,0,Dry,3.848,11.5021
2016-11-04,2016,11,4,35897.14,m3,Cameroon,14.6,10.0,18.0,0.9,80.3,1028.9,11.6,0,Dry,3.848,11.5021
2016-11-05,2016,11,5,38617.03,m3,Cameroon,13.7,10.0,19.5,0.6,64.8,1023.4,8.1,0,Dry,3.848,11.5021
2016-11-06,2016,11,6,32854.28,m3,Cameroon,14.6,10.4,19.3,0.5,78.0,1004.3,5.7,0,Dry,3.848,11.5021
2016-11-07,2016,11,7,28670.6,m3,Cameroon,15.8,11.0,21.1,0.5,90.1,1004.4,5.8,0,Dry,3.848,11.5021
2016-11-08,2016,11,8,36200.48,m3,Cameroon,14.3,10.0,19.9,0.0,78.9,1010.9,13.6,0,Dry,3.848,11.5021
2016-11-09,2016,11,9,27229.64,m3,Cameroon,13.3,10.0,18.0,2.2,83.8,1005.6,12.0,1,Dry,3.848,11.5021
2016-11-10,2016,11,10,36015.85,m3,Cameroon,14.3,10.5,17.9,1.5,63.9,1010.5,7.1,0,Dry,3.848,11.5021
2016-11-11,2016,11,11,25869.81,m3,Cameroon,13.0,10.0,17.1,0.1,87.3,1011.8,9.0,0,Dry,3.848,11.5021
